Analyzing './from_holdec/bnd_challenge/ia32_pe/subject.exe' as a x86 32 PECOFF binary file.

0 Procs, 0 Labels, 0 Branches, 0 / 0 kB covered
Computing Calling Convention: xx/42  0x0040C17C
Computing Calling Convention: xx/41  0x0040C17C
Computing Calling Convention: xx/40  0x0040C17C
Computing Calling Convention: xx/39  0x0040C17C
Computing Calling Convention: xx/38  0x0040C17C
Computing Calling Convention: xx/37  0x0040C17C
Computing Calling Convention: xx/36  0x0040C17C
Computing Calling Convention: xx/35  0x0040C17C
Computing Calling Convention: xx/34  0x0040C17C
Computing Calling Convention: 12/33  0x004071ED
Computing Calling Convention: xx/32  0x0040C17C
Computing Calling Convention: xx/31  0x0040C17C
Computing Calling Convention: xx/30  0x0040C17C
Computing Calling Convention: xx/29  0x0040C17C
Computing Calling Convention: 28/28  0x0040C17C
Computing Calling Convention: xx/27  0x0040B67E
Computing Calling Convention: xx/26  0x0040B67E
Computing Calling Convention: xx/25  0x0040B67E
Computing Calling Convention: xx/24  0x0040B67E
Computing Calling Convention: xx/23  0x0040B67E
Computing Calling Convention: 20/22  0x0040A239
Computing Calling Convention: 21/22  0x0040A335
Computing Calling Convention: xx/20  0x0040B67E
Computing Calling Convention: 1/19  0x00406FAA
Computing Calling Convention: xx/18  0x0040B67E
Computing Calling Convention: xx/17  0x0040B67E
Computing Calling Convention: xx/16  0x0040B67E
Computing Calling Convention: 1/15  0x00407839
Computing Calling Convention: xx/14  0x0040B67E
Computing Calling Convention: xx/13  0x0040B67E
Computing Calling Convention: xx/12  0x0040B67E
Computing Calling Convention: xx/11  0x0040B67E
Computing Calling Convention: xx/10  0x0040B67E
Computing Calling Convention: xx/9  0x0040B67E
Computing Calling Convention: xx/8  0x0040B67E
Computing Calling Convention: 1/7  0x00409208
Computing Calling Convention: 5/7  0x004099C7
Computing Calling Convention: 6/7  0x00409A55
Computing Calling Convention: 7/7  0x0040B67E
Computing Calling Convention: 2/3  0x004093C8
Computing Calling Convention: 1/2  0x004092FF
Computing Calling Convention: 2/2  0x00409416
Computing label cross-references...
246 Procs, 3731 Labels, 3964 Branches, 0 / 60 kB covered
File analysis complete.
246 Procs, 3731 Labels, 3964 Branches, 0 / 60 kB covered

Decompiling 1/246: 0x00401000
Decompiling 2/246: 0x004011C0
Decompiling 3/246: 0x00401780
Decompiling 4/246: 0x00401960
Decompiling 5/246: 0x004019E0
Decompiling 6/246: 0x00401A00
Decompiling 7/246: 0x00401C00
Decompiling 8/246: 0x00401D24
Decompiling 9/246: 0x00401D42
Decompiling 10/246: 0x00401DB5
Decompiling 11/246: 0x00401E71
Decompiling 12/246: 0x00401E79
Decompiling 13/246: 0x00401E8E
Decompiling 14/246: 0x00401EFA
Decompiling 15/246: 0x00401F69
Decompiling 16/246: 0x00401F71
Decompiling 17/246: 0x00402000
Decompiling 18/246: 0x0040207B
Decompiling 19/246: 0x00402083
Decompiling 20/246: 0x00402413
Decompiling 21/246: 0x00402477
Decompiling 22/246: 0x0040247F
Decompiling 23/246: 0x004025D8
Decompiling 24/246: 0x00402652
Decompiling 25/246: 0x0040265A
Decompiling 26/246: 0x004026EC
Decompiling 27/246: 0x004028B1
Decompiling 28/246: 0x004028CC
Decompiling 29/246: 0x00402955
Decompiling 30/246: 0x0040295D
Decompiling 31/246: 0x00402AE9
Decompiling 32/246: 0x00402B1A
Decompiling 33/246: 0x00402C3F
Decompiling 34/246: 0x00402C4C
Decompiling 35/246: 0x00402C77
Decompiling 36/246: 0x00402C87
Decompiling 37/246: 0x00402CC0
Decompiling 38/246: 0x00402D4B
Decompiling 39/246: 0x00402DD3
Decompiling 40/246: 0x00402E32
Decompiling 41/246: 0x00402E53
Decompiling 42/246: 0x00403FC4
Decompiling 43/246: 0x00403FF2
Decompiling 44/246: 0x00404005
Decompiling 45/246: 0x00404026
Decompiling 46/246: 0x00404039
Decompiling 47/246: 0x00404114
Decompiling 48/246: 0x0040411A
Decompiling 49/246: 0x00404159
Decompiling 50/246: 0x00404189
Decompiling 51/246: 0x004041C3
Decompiling 52/246: 0x004041F0
Decompiling 53/246: 0x00404306
Decompiling 54/246: 0x0040430F
Decompiling 55/246: 0x00404590
Decompiling 56/246: 0x004045D5
Decompiling 57/246: 0x00404790
Decompiling 58/246: 0x00404882
Decompiling 59/246: 0x00404899
Decompiling 60/246: 0x004048B2
Decompiling 61/246: 0x004048CB
Decompiling 62/246: 0x004048E2
Decompiling 63/246: 0x00404906
Decompiling 64/246: 0x004049B9
Decompiling 65/246: 0x004049E1
Decompiling 66/246: 0x00404A7B
Decompiling 67/246: 0x00404AF1
Decompiling 68/246: 0x00404C42
Decompiling 69/246: 0x00404D09
Decompiling 70/246: 0x00404D31
Decompiling 71/246: 0x00404DD8
Decompiling 72/246: 0x00404EAA
Decompiling 73/246: 0x00404ED4
Decompiling 74/246: 0x00404F47
Decompiling 75/246: 0x00404F60
Decompiling 76/246: 0x00404F8B
Decompiling 77/246: 0x00405077
Decompiling 78/246: 0x0040509F
Decompiling 79/246: 0x00405830
Decompiling 80/246: 0x00405ADB
Decompiling 81/246: 0x00405AE4
Decompiling 82/246: 0x00405C40
Decompiling 83/246: 0x00406284
Decompiling 84/246: 0x0040634B
Decompiling 85/246: 0x00406373
Decompiling 86/246: 0x00406BD8
Decompiling 87/246: 0x00406BFE
Decompiling 88/246: 0x00406C0B
Decompiling 89/246: 0x00406CBD
Decompiling 90/246: 0x00406CF1
Decompiling 91/246: 0x00406D07
Decompiling 92/246: 0x00406D32
Decompiling 93/246: 0x00406D41
Decompiling 94/246: 0x00406DC5
Decompiling 95/246: 0x00406DD9
Decompiling 96/246: 0x00406E11
Decompiling 97/246: 0x00406E47
Decompiling 98/246: 0x00406E69
Decompiling 99/246: 0x00406E72
Decompiling 100/246: 0x00406E7B
Decompiling 101/246: 0x00406F95
Decompiling 102/246: 0x00406FAA
Decompiling 103/246: 0x00406FBE
Decompiling 104/246: 0x00406FF7
Decompiling 105/246: 0x0040701B
Decompiling 106/246: 0x004071D8
Decompiling 107/246: 0x004071ED
Decompiling 108/246: 0x0040730E
Decompiling 109/246: 0x00407390
Decompiling 110/246: 0x004076FF
Decompiling 111/246: 0x00407717
Decompiling 112/246: 0x00407786
Decompiling 113/246: 0x00407827
Decompiling 114/246: 0x00407830
Decompiling 115/246: 0x00407839
Decompiling 116/246: 0x004078AF
Decompiling 117/246: 0x004078CC
Decompiling 118/246: 0x0040797F
Decompiling 119/246: 0x00407AFB
Decompiling 120/246: 0x00407BDC
Decompiling 121/246: 0x00407BE9
Decompiling 122/246: 0x00407C29
Decompiling 123/246: 0x00407CC5
Decompiling 124/246: 0x00407D05
Decompiling 125/246: 0x00407D92
Decompiling 126/246: 0x00407DB0
Decompiling 127/246: 0x00407DCF
Decompiling 128/246: 0x00407DEE
Decompiling 129/246: 0x00407E10
Decompiling 130/246: 0x00407E3E
Decompiling 131/246: 0x00408119
Decompiling 132/246: 0x00408127
Decompiling 133/246: 0x0040813C
Decompiling 134/246: 0x00408152
Decompiling 135/246: 0x0040815A
Decompiling 136/246: 0x0040823A
Decompiling 137/246: 0x004082CF
Decompiling 138/246: 0x00408429
Decompiling 139/246: 0x004084C9
Decompiling 140/246: 0x00408540
Decompiling 141/246: 0x00408549
Decompiling 142/246: 0x00408594
Decompiling 143/246: 0x004085B2
Decompiling 144/246: 0x004085EC
Decompiling 145/246: 0x0040865A
Decompiling 146/246: 0x004086B9
Decompiling 147/246: 0x0040884B
Decompiling 148/246: 0x004088E8
Decompiling 149/246: 0x004088F1
Decompiling 150/246: 0x00408A63
Decompiling 151/246: 0x00408A99
Decompiling 152/246: 0x00408C84
Decompiling 153/246: 0x00408CD6
Decompiling 154/246: 0x00408D28
Decompiling 155/246: 0x00408D80
Decompiling 156/246: 0x00408DAB
Decompiling 157/246: 0x00408DD6
Decompiling 158/246: 0x00408E03
Decompiling 159/246: 0x00408E3D
Decompiling 160/246: 0x00408E4E
Decompiling 161/246: 0x00408F43
Decompiling 162/246: 0x00408F5B
Decompiling 163/246: 0x00408FA3
Decompiling 164/246: 0x00408FEA
Decompiling 165/246: 0x00409034
Decompiling 166/246: 0x00409090
Decompiling 167/246: 0x004090C4
Decompiling 168/246: 0x00409180
Decompiling 169/246: 0x00409208
Decompiling 170/246: 0x004092A8
Decompiling 171/246: 0x004092B1
Decompiling 172/246: 0x004092EA
Decompiling 173/246: 0x004092FF
Decompiling 174/246: 0x0040939C
Decompiling 175/246: 0x004093C8
Decompiling 176/246: 0x00409416
Decompiling 177/246: 0x00409434
Decompiling 178/246: 0x0040944C
Decompiling 179/246: 0x00409563
Decompiling 180/246: 0x0040957B
Decompiling 181/246: 0x00409740
Decompiling 182/246: 0x00409790
Decompiling 183/246: 0x00409850
Decompiling 184/246: 0x004099A5
Decompiling 185/246: 0x004099C4
Decompiling 186/246: 0x004099C7
Decompiling 187/246: 0x00409A4C
Decompiling 188/246: 0x00409A55
Decompiling 189/246: 0x00409B2D
Decompiling 190/246: 0x00409BF5
Decompiling 191/246: 0x00409BFE
Decompiling 192/246: 0x00409C84
Decompiling 193/246: 0x00409CEB
Decompiling 194/246: 0x00409D6D
Decompiling 195/246: 0x00409E7C
Decompiling 196/246: 0x00409FB4
Decompiling 197/246: 0x0040A008
Decompiling 198/246: 0x0040A1C7
Decompiling 199/246: 0x0040A239
Decompiling 200/246: 0x0040A277
Decompiling 201/246: 0x0040A27D
Decompiling 202/246: 0x0040A335
Decompiling 203/246: 0x0040A37E
Decompiling 204/246: 0x0040A38F
Decompiling 205/246: 0x0040A3A9
Decompiling 206/246: 0x0040A5BA
Decompiling 207/246: 0x0040A5C7
Decompiling 208/246: 0x0040A633
Decompiling 209/246: 0x0040A68F
Decompiling 210/246: 0x0040A6A8
Decompiling 211/246: 0x0040A766
Decompiling 212/246: 0x0040AA14
Decompiling 213/246: 0x0040AA6E
Decompiling 214/246: 0x0040AA84
Decompiling 215/246: 0x0040AAD9
Decompiling 216/246: 0x0040ABD5
Decompiling 217/246: 0x0040AC3C
Decompiling 218/246: 0x0040AFBC
Decompiling 219/246: 0x0040B1C0
Decompiling 220/246: 0x0040B206
Decompiling 221/246: 0x0040B224
Decompiling 222/246: 0x0040B31C
Decompiling 223/246: 0x0040B35C
Decompiling 224/246: 0x0040B45F
Decompiling 225/246: 0x0040B50A
Decompiling 226/246: 0x0040B573
Decompiling 227/246: 0x0040B5F6
Decompiling 228/246: 0x0040B67E
Decompiling 229/246: 0x0040BDE0
Decompiling 230/246: 0x0040BE58
Decompiling 231/246: 0x0040BEC3
Decompiling 232/246: 0x0040BF8B
Decompiling 233/246: 0x0040BFAA
Decompiling 234/246: 0x0040C01E
Decompiling 235/246: 0x0040C06C
Decompiling 236/246: 0x0040C096
Decompiling 237/246: 0x0040C0E2
Decompiling 238/246: 0x0040C150
Decompiling 239/246: 0x0040C17C
Decompiling 240/246: 0x0040C332
Decompiling 241/246: 0x0040C35C
Decompiling 242/246: 0x0040C430
Decompiling 243/246: 0x0040C491
Decompiling 244/246: 0x0040E5B1
Decompiling 245/246: 0x00410118
Decompiling 246/246: 0x0041011E
Decompiling 246/246: 0x0041011E

